iso3,countryName,unicefRegion,whoRegion,gaviPhase2,birthsunpd_2012wpp,siunpd_2012wpp,wbShort,bcg_cov_wuenic,bcg_Reported,bcg_recomputed,dtp1_cov_wuenic,dtp1_recomputed,dtp1_Reported,dtp3_cov_wuenic,dtp3_recomputed,dtp3_Reported,hepb3_cov_wuenic,hepb3_recomputed,hepb3_Reported,hib3_cov_wuenic,hib3_recomputed,hib3_Reported,pol3_cov_wuenic,pol3_recomputed,pol3_Reported,pcv3_cov_wuenic,pcv3_recomputed,pcv3_Reported,mcv1_cov_wuenic,mcv1_recomputed,mcv1_Reported,rotac_cov_wuenic,rotac_Reported,yfv_cov_wuenic,yfv_Reported,dtp1_dtp3_dropout
LSO,Lesotho,ESARO,AFR,1,58727,54450,Middle income,96,,,95,,,88,,,,,,,,,88,,,,,,83,,,,,,,8
LSO,Lesotho,ESARO,AFR,1,59078,54651,Middle income,95,,,94,,,87,,,,,,,,,87,,,,,,82,,,,,,,8
LSO,Lesotho,ESARO,AFR,1,59221,54644,Middle income,94,53,,93,,,87,,56,,,,,,,86,,54,,,,80,,45,,,,,6
LSO,Lesotho,ESARO,AFR,1,59121,54417,Middle income,93,55,,92,,,88,,64,,,,,,,86,,66,,,,79,,56,,,,,4
LSO,Lesotho,ESARO,AFR,1,58783,53990,Middle income,92,64,77,90,,,88,81,58,,,,,,,86,76,57,,,,77,69,63,,,,,2
LSO,Lesotho,ESARO,AFR,1,58250,53416,Middle income,88,,,87,,,83,,69,,,,,,,82,,67,,,,74,,,,,,,4
LSO,Lesotho,ESARO,AFR,1,57597,52771,Middle income,83,72,82,83,92,74,78,90,72,,,,,,,78,79,64,,,,70,89,63,,,,,6
LSO,Lesotho,ESARO,AFR,1,56930,52147,Middle income,90,61,50,89,56,62,84,54,60,,,,,,,84,54,60,,,,78,48,53,,,,,6
LSO,Lesotho,ESARO,AFR,1,56342,51625,Middle income,96,57,67,95,80,64,90,77,62,17,5,17,,,,90,77,62,,,,85,68,55,,,,,6
LSO,Lesotho,ESARO,AFR,1,55884,51252,Middle income,96,72,61,95,73,78,89,66,71,60,56,59,,,,90,72,77,,,,85,55,59,,,,,6
LSO,Lesotho,ESARO,AFR,1,55597,51068,Middle income,96,81,73,94,89,92,87,84,87,87,81,84,,,,90,85,90,,,,85,65,67,,,,,8
LSO,Lesotho,ESARO,AFR,1,55497,51086,Middle income,95,81,97,94,92,92,86,90,90,90,90,90,,,,91,90,90,,,,85,76,80,,,,,8
LSO,Lesotho,ESARO,AFR,1,55544,51267,Middle income,95,85,87,93,97,93,84,93,91,86,93,91,,,,91,93,91,,,,85,82,80,,,,,10
LSO,Lesotho,ESARO,AFR,1,55697,51564,Middle income,95,85,,93,71,93,83,67,91,83,67,91,,,,91,69,91,,,,85,60,80,,,,,10
LSO,Lesotho,ESARO,AFR,1,55929,51949,Middle income,95,80,62,93,67,75,83,62,72,83,,72,83,,72,91,64,72,,,,85,61,70,,,,,10
LSO,Lesotho,ESARO,AFR,1,56209,52384,Middle income,95,80,56,93,66,85,83,62,75,83,62,75,83,62,75,91,57,73,,,,85,55,70,,,,,10
LSO,Lesotho,ESARO,AFR,1,56505,52835,Middle income,95,68,65,93,70,71,83,68,69,83,68,69,83,68,69,91,68,69,,,,85,60,61,,,,,10
LSO,Lesotho,ESARO,AFR,1,56783,53262,Middle income,95,68,65,93,68,69,83,66,67,83,66,67,83,66,67,91,65,66,,,,85,59,60,,,,,10
LTU,Lithuania,Dev,EUR,0,50711,49903,High income,94,,,92,,,78,,,,,,,,,88,,,,,,89,,,,,,,16
LTU,Lithuania,Dev,EUR,0,48413,47656,High income,98,,,94,,,83,,,,,,,,,86,,,,,,92,,,,,,,12
LTU,Lithuania,Dev,EUR,0,46009,45319,High income,96,,,94,,,83,,,,,,,,,88,,,,,,93,,,,,,,12
LTU,Lithuania,Dev,EUR,0,43587,42973,High income,97,,,96,,,90,,,,,,,,,89,,,,,,94,,,,,,,6
LTU,Lithuania,Dev,EUR,0,41212,40675,High income,98,,,97,,,91,,,,,,,,,93,,,,,,96,,,,,,,6
LTU,Lithuania,Dev,EUR,0,38935,38472,High income,98,98,,96,,,90,,90,,,,,,,95,,95,,,,96,,96,,,,,6
LTU,Lithuania,Dev,EUR,0,36818,36419,High income,99,99,,97,,,93,,93,73,,73,,,,88,,88,,,,97,,97,,,,,4
LTU,Lithuania,Dev,EUR,0,34940,34595,High income,99,99,,98,,,93,,93,96,,96,2,,2,88,,88,,,,97,,97,,,,,6
LTU,Lithuania,Dev,EUR,0,33392,33090,High income,99,99,94,99,105,99,94,100,94,98,105,98,2,3,2,92,98,92,,,,97,105,97,,,,,6
LTU,Lithuania,Dev,EUR,0,32251,31979,High income,99,99,93,98,101,98,95,97,95,95,97,95,4,4,4,97,100,97,,,,97,107,97,,,,,4
LTU,Lithuania,Dev,EUR,0,31507,31259,High income,99,99,95,98,96,98,95,93,95,94,92,94,5,,5,97,95,97,,,,98,104,98,,,,,4
LTU,Lithuania,Dev,EUR,0,31130,30900,High income,99,99,97,98,92,98,94,88,94,95,,95,10,,10,91,91,91,,,,98,98,98,,,,,4
LTU,Lithuania,Dev,EUR,0,31082,30866,High income,99,99,87,94,89,94,94,89,94,94,89,94,35,33,35,90,92,90,,,,98,92,98,,,,,0
LTU,Lithuania,Dev,EUR,0,31304,31097,High income,99,99,84,98,91,98,94,87,94,95,88,95,61,57,61,93,87,93,,,,97,91,97,,,,,4
LTU,Lithuania,Dev,EUR,0,31713,31514,High income,99,99,83,98,89,98,94,86,94,95,86,95,94,86,94,94,86,94,,,,97,89,97,,,,,4
LTU,Lithuania,Dev,EUR,0,32212,32017,High income,99,99,82,99,89,99,95,85,95,96,86,96,95,85,95,95,85,95,,,,97,87,97,,,,,4
LTU,Lithuania,Dev,EUR,0,32710,32518,High income,99,99,89,96,87,96,96,87,96,96,88,96,96,87,96,96,87,96,,,,97,88,97,,,,,0
LTU,Lithuania,Dev,EUR,0,33150,32961,High income,99,99,88,98,93,98,98,92,98,95,90,95,98,92,98,98,92,98,,,,96,87,96,,,,,0
LTU,Lithuania,Dev,EUR,0,33500,33313,High income,99,99,87,98,97,98,95,94,95,94,93,94,95,94,95,95,94,95,,,,96,92,96,,,,,4
LTU,Lithuania,Dev,EUR,0,33761,33576,High income,98,98,80,95,87,95,92,85,92,95,87,95,92,85,92,92,85,92,,,,94,90,94,,,,,4
LTU,Lithuania,Dev,EUR,0,33971,33788,High income,98,98,76,97,84,97,93,81,93,93,81,93,93,81,93,93,81,93,,,,93,86,93,,,,,4
LUX,Luxembourg,Dev,EUR,0,4048,3998,High income,,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
LUX,Luxembourg,Dev,EUR,0,4097,4047,High income,,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
LUX,Luxembourg,Dev,EUR,0,4143,4094,High income,,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
LUX,Luxembourg,Dev,EUR,0,4187,4138,High income,,,,91,,,75,,,,,,,,,90,,,,,,39,,,,,,,18
LUX,Luxembourg,Dev,EUR,0,4227,4181,High income,,,,87,,,68,,,,,,,,,90,,,,,,49,,,,,,,22
LUX,Luxembourg,Dev,EUR,0,4272,4226,High income,,,,91,,,77,,,,,,,,,90,,,,,,58,,,,,,,16
LUX,Luxembourg,Dev,EUR,0,4330,4287,High income,,,,95,,,86,,,,,,,,,90,,,,,,68,,,,,,,10
LUX,Luxembourg,Dev,EUR,0,4408,4367,High income,,,,98,,,95,,,,,,,,,90,,,,,,77,,,,,,,4
LUX,Luxembourg,Dev,EUR,0,4511,4471,High income,,,,96,,,90,,,,,,,,,90,,,,,,71,,,,,,,6
LUX,Luxembourg,Dev,EUR,0,4636,4597,High income,,,,96,,,90,,,,,,,,,90,,,,,,80,,,,,,,6
LUX,Luxembourg,Dev,EUR,0,4777,4739,High income,,,,96,,,90,,,,,,,,,90,,,,,,80,,,,,,,6
LUX,Luxembourg,Dev,EUR,0,4927,4889,High income,,,,97,,,91,,,,,,,,,90,,,,,,80,,,,,,,6
LUX,Luxembourg,Dev,EUR,0,5074,5038,High income,,,,97,,,93,,,,,,,,,90,,,,,,80,,,,,,,4
LUX,Luxembourg,Dev,EUR,0,5208,5173,High income,,,,97,,,94,,,,,,,,,92,,,,,,83,,,,,,,4
LUX,Luxembourg,Dev,EUR,0,5323,5289,High income,,,,98,,,95,,,,,,,,,94,,,,,,86,,,,,,,4
LUX,Luxembourg,Dev,EUR,0,5408,5376,High income,,,,98,,,97,,,,,,,,,96,,,,,,88,,,,,,,2
LUX,Luxembourg,Dev,EUR,0,5459,5429,High income,,,,98,,,98,,,,,,,,,98,,,,,,91,,,,,,,0
LUX,Luxembourg,Dev,EUR,0,5479,5450,High income,,,,98,,,98,,98,49,,49,86,,86,98,,98,,,,91,,91,,,,,0
LUX,Luxembourg,Dev,EUR,0,5472,5445,High income,,,,98,,,98,,,49,,,88,,,98,,,,,,91,,,,,,,0
LUX,Luxembourg,Dev,EUR,0,5444,5417,High income,,,,98,,,98,,,49,,,89,,,98,,,,,,91,,,,,,,0
LUX,Luxembourg,Dev,EUR,0,5404,5378,High income,,,,98,,,98,,,49,,,91,,,98,,,,,,91,,,,,,,0
LUX,Luxembourg,Dev,EUR,0,5361,5335,High income,,,,98,,,98,,,49,,,92,,,98,,,,,,91,,,,,,,0
LUX,Luxembourg,Dev,EUR,0,5325,5300,High income,,,,98,,,98,,,49,,,94,,,98,,,,,,91,,,,,,,0
LUX,Luxembourg,Dev,EUR,0,5304,5280,High income,,,,98,,,98,,98,49,,49,95,,,98,,98,,,,91,,91,,,,,0
LUX,Luxembourg,Dev,EUR,0,5304,5282,High income,,,,99,,,99,,,94,,,97,,,99,,,,,,93,,,,,,,0
LUX,Luxembourg,Dev,EUR,0,5331,5312,High income,,,,99,,100,99,,100,95,,95,98,,98,99,,100,,,,95,,95,,,,,0
LUX,Luxembourg,Dev,EUR,0,5387,5370,High income,,,,99,,,99,,,91,,,99,,,99,,,,,,96,,,,,,,0
LUX,Luxembourg,Dev,EUR,0,5467,5452,High income,,,,99,,100,99,,99,87,,87,99,,99,99,,,,,,96,,96,,,,,0
LUX,Luxembourg,Dev,EUR,0,5565,5552,High income,,,,99,,100,99,,99,94,,94,98,,98,99,,99,86,,86,96,,96,,,,,0
LUX,Luxembourg,Dev,EUR,0,5677,5665,High income,,,,99,,100,99,,99,95,,95,99,,99,99,,99,86,,86,96,,96,86,86,,,0
LUX,Luxembourg,Dev,EUR,0,5796,5784,High income,,,,99,,100,99,,99,94,,94,98,,98,99,,99,86,,86,96,,96,86,,,,0
LUX,Luxembourg,Dev,EUR,0,5916,5905,High income,,,,99,,100,99,,99,95,,95,99,,99,99,,99,86,,86,96,,96,86,,,,0
LUX,Luxembourg,Dev,EUR,0,6033,6022,High income,,,,99,,,99,,,95,,,99,,,99,,,86,,,96,,,86,,,,0
LVA,Latvia,Dev,EUR,0,30843,30319,High income,93,,,95,,,87,,,,,,,,,95,,,,,,95,,,,,,,8
LVA,Latvia,Dev,EUR,0,28223,27734,High income,91,,,97,,,80,,,,,,,,,83,,,,,,80,,,,,,,18
LVA,Latvia,Dev,EUR,0,25738,25289,High income,99,,,99,,,97,,,,,,10,,,98,,,,,,81,,,,,,,2
LVA,Latvia,Dev,EUR,0,23551,23144,High income,99,,,99,,,98,,,,,,58,,,98,,,,,,81,,,,,,,2
LVA,Latvia,Dev,EUR,0,21790,21424,High income,99,,,99,,,93,,,,,,35,,,93,,,,,,96,,,,,,,6
LVA,Latvia,Dev,EUR,0,20474,20145,High income,99,100,,99,,99,92,,92,,,,67,,67,92,,92,,,,97,,97,,,,,8
LVA,Latvia,Dev,EUR,0,19594,19298,High income,99,100,,99,,99,94,,94,9,,9,47,,47,94,,94,,,,97,,97,,,,,6
LVA,Latvia,Dev,EUR,0,19147,18879,High income,99,100,,98,,93,95,,95,94,,94,76,,76,95,,95,,,,97,,97,,,,,4
LVA,Latvia,Dev,EUR,0,19096,18850,High income,99,100,102,99,106,100,96,104,96,95,90,95,79,79,79,96,102,96,,,,97,94,97,,,,,4
LVA,Latvia,Dev,EUR,0,19365,19138,High income,99,100,100,99,103,100,97,107,97,96,102,96,84,90,84,97,108,97,,,,98,103,98,,,,,2
LVA,Latvia,Dev,EUR,0,19827,19615,High income,99,100,100,99,101,99,97,102,97,98,,98,87,92,87,98,103,98,,,,98,98,98,,,,,2
LVA,Latvia,Dev,EUR,0,20362,20163,High income,99,100,102,99,101,100,98,100,98,98,99,98,92,97,92,98,100,98,,,,99,,99,,,,,2
LVA,Latvia,Dev,EUR,0,20893,20704,High income,99,100,93,99,98,100,99,103,99,98,100,98,95,103,95,99,103,99,,,,99,97,99,,,,,0
LVA,Latvia,Dev,EUR,0,21360,21179,High income,99,100,99,99,97,100,99,100,99,98,100,98,94,100,94,99,100,99,,,,95,97,95,,,,,0
LVA,Latvia,Dev,EUR,0,21733,21557,High income,99,100,100,99,98,100,98,98,98,97,96,97,99,98,99,98,98,98,,,,95,94,95,,,,,2
LVA,Latvia,Dev,EUR,0,22032,21859,High income,99,100,103,98,102,98,98,101,98,97,99,97,97,101,97,98,101,98,,,,97,94,97,,,,,0
LVA,Latvia,Dev,EUR,0,22272,22102,High income,95,95,104,99,104,96,97,105,97,95,103,95,97,105,97,97,105,97,,,,98,98,98,,,,,2
LVA,Latvia,Dev,EUR,0,22445,22277,High income,96,96,94,98,95,92,96,96,96,93,96,93,95,95,95,96,96,96,,,,94,97,94,,,,,2
LVA,Latvia,Dev,EUR,0,22554,22387,High income,92,92,81,96,88,96,91,85,91,91,84,91,90,84,90,91,85,91,,,,92,90,92,,,,,6
LVA,Latvia,Dev,EUR,0,22611,22445,High income,94,94,78,95,81,95,93,78,93,90,76,90,92,78,92,93,79,93,82,,82,88,84,88,,,,,2
LVA,Latvia,Dev,EUR,0,22639,22474,High income,97,97,83,95,81,95,92,78,92,91,77,91,91,77,91,92,78,92,78,,78,90,77,90,,,,,4
MAR,Morocco,MENA,EMR,0,770307,698379,Middle income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
MAR,Morocco,MENA,EMR,0,778528,708702,Middle income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
MAR,Morocco,MENA,EMR,0,783601,716277,Middle income,50,,,57,,,32,,,,,,,,,32,,,,,,17,,,,,,,44
MAR,Morocco,MENA,EMR,0,785080,720590,Middle income,62,,,66,,,41,,,,,,,,,41,,,,,,35,,,,,,,38
MAR,Morocco,MENA,EMR,0,782941,721524,Middle income,70,,,70,,,45,,,,,,,,,45,,,,,,42,,,,,,,36
MAR,Morocco,MENA,EMR,0,777737,719512,Middle income,77,,,75,,,51,,,,,,,,,51,,,,,,45,,,,,,,32
MAR,Morocco,MENA,EMR,0,770486,715452,Middle income,83,,,84,,,63,,,,,,,,,63,,,,,,58,,,,,,,26
MAR,Morocco,MENA,EMR,0,762467,710524,Middle income,92,,,95,,,85,,,,,,,,,82,,,,,,73,,,,,,,10
MAR,Morocco,MENA,EMR,0,754638,705617,Middle income,92,,,94,,,82,,,,,,,,,82,,,,,,81,,,,,,,12
MAR,Morocco,MENA,EMR,0,747335,701035,Middle income,91,,,93,,,80,,,,,,,,,80,,,,,,82,,,,,,,14
MAR,Morocco,MENA,EMR,0,740395,696614,Middle income,96,,,93,,,81,,,,,,,,,81,,,,,,79,,,,,,,12
MAR,Morocco,MENA,EMR,0,733234,691798,Middle income,96,,,93,,,81,,,,,,,,,82,,,,,,80,,,,,,,12
MAR,Morocco,MENA,EMR,0,725078,685860,Middle income,97,,,95,,,87,,,,,,,,,87,,,,,,81,,,,,,,8
MAR,Morocco,MENA,EMR,0,715468,678369,Middle income,99,,,90,,,86,,,,,,,,,86,,,,,,83,,,,,,,4
MAR,Morocco,MENA,EMR,0,704476,669393,Middle income,97,,,92,,,87,,,,,,,,,87,,,,,,87,,,,,,,6
MAR,Morocco,MENA,EMR,0,692277,659095,Middle income,96,,,94,,,90,,,,,,,,,90,,,,,,88,,,,,,,4
MAR,Morocco,MENA,EMR,0,679201,647797,Middle income,96,,,91,,,95,,,,,,,,,95,,,,,,93,,,,,,,
MAR,Morocco,MENA,EMR,0,665919,636154,Middle income,94,94,,99,,99,94,,94,,,,,,,95,,95,,,,92,,92,,,,,6
MAR,Morocco,MENA,EMR,0,653137,624865,Middle income,90,90,,99,,99,93,,93,,,,,,,93,,93,,,,91,,91,,,,,6
MAR,Morocco,MENA,EMR,0,641402,614478,Middle income,93,93,90,93,,93,91,91,91,10,,10,,,,91,91,91,,,,90,90,90,,,,,2
MAR,Morocco,MENA,EMR,0,630940,605232,Middle income,97,97,93,98,95,98,95,92,95,43,33,43,,,,95,92,95,,,,93,9,93,,,,,4
MAR,Morocco,MENA,EMR,0,621737,597136,Middle income,93,93,95,97,97,97,96,96,96,84,83,84,,,,93,96,93,,,,96,95,96,,,,,2
MAR,Morocco,MENA,EMR,0,613887,590295,Middle income,92,92,98,98,97,93,94,101,94,92,98,92,,,,94,101,94,,,,94,102,94,,,,,4
MAR,Morocco,MENA,EMR,0,607786,585107,Middle income,92,92,97,94,98,94,91,95,91,90,92,90,,,,91,95,91,,,,90,94,90,,,,,4
MAR,Morocco,MENA,EMR,0,604129,582260,Middle income,95,95,98,99,101,99,97,99,97,95,97,95,,,,97,99,97,,,,95,97,95,,,,,2
MAR,Morocco,MENA,EMR,0,604737,583529,Middle income,95,95,96,99,99,99,98,98,98,96,96,96,,,,98,98,98,,,,97,97,97,,,,,2
MAR,Morocco,MENA,EMR,0,611693,590951,Middle income,95,95,97,99,99,99,97,97,97,95,95,95,,,,97,97,97,,,,95,95,95,,,,,2
MAR,Morocco,MENA,EMR,0,625474,605004,Middle income,96,96,96,98,98,98,95,94,95,95,93,95,91,82,90,95,94,95,,,,95,94,95,,,,,4
MAR,Morocco,MENA,EMR,0,645398,625048,Middle income,99,99,96,99,98,100,99,96,99,97,93,97,99,96,99,99,96,99,,,,96,92,96,,,,,0
MAR,Morocco,MENA,EMR,0,669928,649611,Middle income,99,99,97,99,,101,99,,99,98,,98,99,,99,99,,99,,,,98,,98,,,,,0
MAR,Morocco,MENA,EMR,0,696053,675773,Middle income,99,100,98,99,98,100,99,98,100,98,94,98,99,98,100,99,98,100,1,,1,98,94,98,2,2,,,0
MAR,Morocco,MENA,EMR,0,720049,699910,Middle income,99,99,97,99,103,99,99,95,99,98,94,98,99,95,98,98,95,98,23,,23,95,94,95,80,80,,,0
MAR,Morocco,MENA,EMR,0,738722,718889,Middle income,99,100,97,99,97,100,99,97,99,99,97,99,99,95,99,99,97,99,72,67,72,99,97,99,88,88,,,0
MCO,Monaco,Dev,EUR,0,341,269.5224304199,High income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
MCO,Monaco,Dev,EUR,0,352,295.2236328125,High income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
MCO,Monaco,Dev,EUR,0,361,345.1129760742,High income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
MCO,Monaco,Dev,EUR,0,368,405.8435974121,High income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
MCO,Monaco,Dev,EUR,0,373,457.3246459961,High income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
MCO,Monaco,Dev,EUR,0,375,485.1058349609,High income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
MCO,Monaco,Dev,EUR,0,374,480.6350708008,High income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
MCO,Monaco,Dev,EUR,0,371,452.8000793457,High income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
MCO,Monaco,Dev,EUR,0,366,411.6122741699,High income,99,,,99,,,99,,,,,,,,,99,,,,,,99,,,,,,,0
MCO,Monaco,Dev,EUR,0,360,372.5263061523,High income,99,,,99,,,99,,,,,,,,,99,,,,,,99,,,,,,,0
MCO,Monaco,Dev,EUR,0,353,346.7105407715,High income,99,,,99,,,99,,,,,,,,,99,,,,,,99,,,,,,,0
MCO,Monaco,Dev,EUR,0,348,338.5530090332,High income,99,,,98,,,98,,,,,,,,,98,,,,,,98,,,,,,,0
MCO,Monaco,Dev,EUR,0,344,342.7835998535,High income,98,,,98,,,98,,,,,,,,,98,,,,,,98,,,,,,,0
MCO,Monaco,Dev,EUR,0,341,355.5672607422,High income,94,,,99,,,99,,,,,,,,,99,,,,,,99,,,,,,,0
MCO,Monaco,Dev,EUR,0,340,370.3827514648,High income,90,,,99,,,99,,,,,,,,,99,,,,,,99,,,,,,,0
MCO,Monaco,Dev,EUR,0,342,382.2300720215,High income,90,,,99,,,99,,,,,,,,,99,,,,,,99,,,,,,,0
MCO,Monaco,Dev,EUR,0,344,390.2545471191,High income,93,,,99,,,99,,,,,,,,,99,,,,,,99,,,,,,,0
MCO,Monaco,Dev,EUR,0,348,396.1499938965,High income,95,,,99,,,99,,,,,,,,,99,,,,,,99,,,,,,,0
MCO,Monaco,Dev,EUR,0,351,400.3497314453,High income,99,,,99,,,99,,,,,,,,,99,,,,,,99,,,,,,,0
MCO,Monaco,Dev,EUR,0,355,403.8238830566,High income,99,100,,99,,,99,,100,99,,100,99,,100,99,,100,,,,99,,100,,,,,0
MCO,Monaco,Dev,EUR,0,359,407.4144287109,High income,97,,,99,,,99,,,99,,,99,,,99,,,,,,99,,,,,,,0
MCO,Monaco,Dev,EUR,0,362,409.7368774414,High income,94,,,99,,,99,,,99,,,99,,,99,,,,,,99,,,,,,,0
MCO,Monaco,Dev,EUR,0,367,411.6630249023,High income,92,,,99,,100,99,,,99,,,99,,100,99,,,,,,99,,,,,,,0
MCO,Monaco,Dev,EUR,0,372,413.492401123,High income,89,90,,99,,,99,,,99,,,99,,,99,,,,,,99,,,,,,,0
MCO,Monaco,Dev,EUR,0,377,416.110534668,High income,89,,,99,,,99,,,99,,,99,,,99,,,,,,99,,,,,,,0
MCO,Monaco,Dev,EUR,0,381,419.8064575195,High income,89,,,99,,,99,,,99,,,99,,,99,,,,,,99,,,,,,,0
MCO,Monaco,Dev,EUR,0,385,425.9448242188,High income,89,,,99,,,99,,,99,,,99,,,99,,,,,,99,,,,,,,0
MCO,Monaco,Dev,EUR,0,386,433.1943664551,High income,89,,,99,,,99,,,99,,,99,,,99,,,,,,99,,,,,,,0
MCO,Monaco,Dev,EUR,0,385,441.0148925781,High income,89,,,99,,,99,,,99,,,99,,,99,,,,,,99,,,,,,,0
MCO,Monaco,Dev,EUR,0,382,448.3407592773,High income,89,,,99,,,99,,,99,,,99,,,99,,,,,,99,,,,,,,0
MCO,Monaco,Dev,EUR,0,378,454.6370544434,High income,89,,,99,,,99,,,99,,,99,,,99,,,,,,99,,,,,,,0
MCO,Monaco,Dev,EUR,0,374,460.0326843262,High income,89,,,99,,,99,,,99,,,99,,,99,,,,,,99,,,,,,,0
MCO,Monaco,Dev,EUR,0,370,464.3641662598,High income,89,,,99,,,99,,,99,,,99,,,99,,,,,,99,,,,,,,0
MDA,Republic of Moldova,CEE-CIS,EUR,1,71639,69552,Middle income,92,,,94,,,84,,,,,,,,,93,,,,,,73,,,,,,,10
MDA,Republic of Moldova,CEE-CIS,EUR,1,67285,65365,Middle income,92,,,88,,,70,,,,,,,,,92,,,,,,64,,,,,,,20
MDA,Republic of Moldova,CEE-CIS,EUR,1,63331,61570,Middle income,94,,,95,,,86,,,,,,,,,94,,,,,,85,,,,,,,10
MDA,Republic of Moldova,CEE-CIS,EUR,1,59884,58268,Middle income,95,,,98,,,96,,,19,,,,,,97,,,,,,91,,,,,,,2
MDA,Republic of Moldova,CEE-CIS,EUR,1,56939,55456,Middle income,97,,,98,,,97,,,81,,,,,,99,,,,,,90,,,,,,,2
MDA,Republic of Moldova,CEE-CIS,EUR,1,54357,52999,Middle income,97,97,,98,,,97,,97,87,,87,,,,98,,98,,,,95,,95,,,,,2
MDA,Republic of Moldova,CEE-CIS,EUR,1,52039,50797,Middle income,98,98,,99,,,97,,97,93,,93,,,,98,,98,,,,93,,93,,,,,2
MDA,Republic of Moldova,CEE-CIS,EUR,1,49987,48851,Middle income,99,99,89,99,,,97,88,97,94,86,94,,,,98,89,98,,,,93,94,93,,,,,2
MDA,Republic of Moldova,CEE-CIS,EUR,1,48243,47202,Middle income,99,99,87,98,,94,95,84,95,92,82,92,,,,97,87,97,,,,89,93,89,,,,,4
MDA,Republic of Moldova,CEE-CIS,EUR,1,46864,45904,Middle income,99,99,79,97,,97,97,87,97,94,84,94,,,,98,88,98,,,,94,84,94,,,,,0
MDA,Republic of Moldova,CEE-CIS,EUR,1,45861,44969,Middle income,99,99,83,99,85,94,97,84,97,99,,99,,,,98,85,98,,,,94,82,94,,,,,2
MDA,Republic of Moldova,CEE-CIS,EUR,1,45209,44375,Middle income,99,99,87,99,88,97,98,88,98,99,89,99,,,,98,,98,,,,96,86,96,,,,,2
MDA,Republic of Moldova,CEE-CIS,EUR,1,44855,44065,Middle income,99,99,92,99,88,97,98,87,98,99,88,99,,,,98,87,98,,,,96,86,96,,,,,2
MDA,Republic of Moldova,CEE-CIS,EUR,1,44717,43962,Middle income,99,99,92,98,91,98,98,91,98,99,92,99,,,,99,91,99,,,,97,90,97,,,,,0
MDA,Republic of Moldova,CEE-CIS,EUR,1,44704,43976,Middle income,99,99,93,97,90,97,97,88,97,99,90,99,,,,98,89,98,,,,97,88,97,,,,,0
MDA,Republic of Moldova,CEE-CIS,EUR,1,44718,44013,Middle income,99,99,94,97,92,97,96,89,96,98,92,98,,,,97,91,97,,,,95,92,95,,,,,2
MDA,Republic of Moldova,CEE-CIS,EUR,1,44671,43987,Middle income,99,99,96,96,92,96,95,90,95,98,94,98,,,,97,94,97,,,,94,95,94,,,,,2
MDA,Republic of Moldova,CEE-CIS,EUR,1,44502,43836,Middle income,96,96,100,88,92,88,85,88,85,89,92,89,47,49,47,87,91,87,,,,90,90,90,,,,,4
MDA,Republic of Moldova,CEE-CIS,EUR,1,44171,43525,Middle income,98,98,100,93,95,93,90,93,90,98,100,98,63,64,63,97,100,97,,,,97,98,97,,,,,4
MDA,Republic of Moldova,CEE-CIS,EUR,1,43675,43050,Middle income,98,98,99,96,96,96,93,94,93,96,99,96,78,91,78,96,95,96,,,,91,95,91,,,,,4
MDA,Republic of Moldova,CEE-CIS,EUR,1,43060,42455,Middle income,99,99,103,97,95,91,92,94,92,94,96,94,90,91,90,92,96,92,,,,91,97,91,21,21,,,6
MDG,Madagascar,ESARO,AFR,1,389313,344549,Low income,21,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
MDG,Madagascar,ESARO,AFR,1,393320,349013,Low income,26,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
MDG,Madagascar,ESARO,AFR,1,399760,355475,Low income,22,,,37,,,15,,,,,,,,,8,,,,,,0,,,,,,,60
MDG,Madagascar,ESARO,AFR,1,409285,364502,Low income,31,,,47,,,23,,,,,,,,,11,,,,,,0,,,,,,,52
MDG,Madagascar,ESARO,AFR,1,422008,376201,Low income,28,,,42,,,19,,,,,,,,,13,,,,,,1,,,,,,,54
MDG,Madagascar,ESARO,AFR,1,437559,390267,Low income,31,,,47,,,23,,,,,,,,,21,,,,,,6,,,,,,,52
MDG,Madagascar,ESARO,AFR,1,455111,406009,Low income,49,,,55,,,30,,,,,,,,,28,,,,,,18,,,,,,,46
MDG,Madagascar,ESARO,AFR,1,473384,422377,Low income,54,,,60,,,35,,,,,,,,,34,,,,,,28,,,,,,,42
MDG,Madagascar,ESARO,AFR,1,491299,438522,Low income,70,,,67,,,42,,,,,,,,,41,,,,,,36,,,,,,,38
